Number of Users N,System Througput X, System Response Time R,Utilisation_0,Utilisation_1,Utilisation_2,Utilisation_3,Demand_0,Demand_1,Demand_2,Demand_3
11,0.29729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729729730,6.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,0.60549807940527083427190188846763412894070770383660155086741447967340234069108706444404723312642162788233390732390524260328938878726833840341340786167337803152517359954054897241137845316345223050118443,0.26020985147036109878202384846540801093166401761687590264659976064615633277294011251554821921974954985239757739052780661326251416796017876848413845171368415767020169807029662693626781428102483902876085,0.90043313403796260553576820707676856268032300987083814341623545020663178200150200896730334242731378032154318379728490839045895868462458141868132902610318379833060254295059302379543689535669954821298551,0.60549807940527083427190188846763412894070770383660155086741447967340234069108706444404723312642162788233390732390524260328938878726833840341340786167337803152517359954054897241137845316345223050118443,2.03667535799954735164185180666386025189147136745038703473584870435598969141547467131179523869796365742239587008949945239288248955717532008420873553471954428785740210754548290720190934245888477532216579,0.87525131858212369590317112665637240040650624107494621799310828580979857387261674209775310101188484950351912394995716769915572947404787403944664751940057398489067843896372501787653719349071991309674103,3.02872963267314694589303851471276698356108648774736466421824651433139781218687039379911124271005544289973616368177651004063467921191904659010992490598343641256657218992472198913010592074526211671640578,2.03667535799954735164185180666386025189147136745038703473584870435598969141547467131179523869796365742239587008949945239288248955717532008420873553471954428785740210754548290720190934245888477532216579
12,0.32432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432432,6.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,0.63748472359108572597093096960668483638972635104073149006505546903157961285963685558384740805377728460507339451814219888275314235160804244858442306991169626706762623299836674889447952393986342814881733,0.28020417980899998800413131202039698360918661173533871608858355089896291837367146082593880788948604850503548070429732535344460837963693069366024281788358458584127732785218050188393625173288903256852407,0.91927010867942913962359584357575829406512676476013903520235306773510685027148811537889460196809225431476474361942019599226402055510101196109296948062420307972751557536534569496927315839732395801052882,0.63748472359108572597093096960668483638972635104073149006505546903157961285963685558384740805377728460507339451814219888275314235160804244858442306991169626706762623299836674889447952393986342814881733,1.96557789773918098841037048962061157886832291570892209436725436284737047298388030471686284149914662753230963309760511322182218891745813088313530446556106349012518088507829747575797853214791223679218679,0.86396288774441662967940487872955736612832538618396104127313261527180233165215367087997799099258198289052606550491675317312087583721386963878574868847438580634393842754422321414213677617640785041961589,2.83441616842823984717275385102525474003414085801042869187392195884991278833708835575159168940161778413719129282654560430948073004489478688003665589859129282915983969070981589282192557172508220386579723,1.96557789773918098841037048962061157886832291570892209436725436284737047298388030471686284149914662753230963309760511322182218891745813088313530446556106349012518088507829747575797853214791223679218679
13,0.35135135133970439388438983875517742184362600246454019129414257501415250651172688362849784881770151855313387157177717734449350069608367591650530141450801398358828034149167403781926257805196388313050932,7.00000000122651421329222012481008651462508076365444244255722462755543799301096083804674416879099532556410885525716371489674767647452110095400306825615508916594507558258259033680321179161459839236088288,0.66687785917837802686435419241238307353777625692572818055302966921089204387336660279085534985520724500908052667221885901365300609893555739742493938544336895511616032400524861722570767483575665469313555,0.29965812088530985469606638971770648512177204532307295006995084944467195789569181444089598557294732796668451201570310088965513560198063294720901986547864978092873561295605784667203202745517664658472777,0.93454333136386912765256348387603975735262302749532544980637339169597837885440991003299042693239536404023815084870167895057880286718784453354341033576167465762178933034563205036324458890140966705119196,0.66687785917837802686435419241238307353777625692572818055302966921089204387336660279085534985520724500908052667221885901365300609893555739742493938544336895511616032400524861722570767483575665469313555,1.89803698387830170513794410790279914513148236137457839974274010945270092158995311179140592427264429235627771089262986370751656598344964231315823460422094212074987429587239462414281354642282588514787375,0.85287311331723073601144055636417626230236292480555336762992367941251269703478250690259977569396136509086748502728490097876968474360996192090528780336992654540661413866757677444782346633723116711283588,2.65985409704687603092308426400637194896760643895835488450983205073912642316581571533950632521798176576977316644921304574343602254827318921436862712883701396598234944950330470660626204181033208712898060,1.89803698387830170513794410790279914513148236137457839974274010945270092158995311179140592427264429235627771089262986370751656598344964231315823460422094212074987429587239462414281354642282588514787375
14,0.37837837824102822235388812331014365972929802622614888017795098435292619533536055351292484278696455199150443150953983296593131862564724765106735790572862323241296902111143941750680986214853261372167994,7.00000001343088311898445094215456971065861482464106940597125391284646790756028202907056400505386552181112376581228499224157811396617438894996991883650854125878138620318455538808703707641031543666767468,0.69388777364008274397748945521175723327547888755468938837258266192957337241295570193439674978439243951648393583787105647765672654778522657218275365030827160182181561604089989750350398681298052469601620,0.31858627967630262458625551371611844808770315117637907106580840667719756814534703659138628780989548307376726502564320873565311085526981889720911224806215799589583363958866577572469719350851552365318069,0.94692702544942947966330955391726969617746165605716875541948306276770624939555996897840940894524489989900936470397308684694040338072350813722899533429578211347169579433673598191473213628188130367058226,0.69388777364008274397748945521175723327547888755468938837258266192957337241295570193439674978439243951648393583787105647765672654778522657218275365030827160182181561604089989750350398681298052469601620,1.83384625957161336518710007496820808470621489346321112657364926867687274017196138890901957475380907261772518508982722067565376121561578571219521273049642486594996613954801543703002400615710372918006912,0.84197802516443515680971185684970491829783082431733136604535395032032483880792933040127393388365340145247779888639686216295181113687191265634489734431677676576200781651615307720574554289026397151581105,2.50259285388192549632581110417398303080266468925005949286874683312327280522804138071859120093040903164416202080523824005421015714155783749687658777923991292767393329382525120707031248167518610344310216,1.83384625957161336518710007496820808470621489346321112657364926867687274017196138890901957475380907261772518508982722067565376121561578571219521273049642486594996613954801543703002400615710372918006912
15,0.40540540453707857447817928879968177395357825085317685651528786697941052982350404844285154327986245347175143777752095358902827967270474044196989375896839301053357882806523222337477115537454479720088650,7.00000007924929560570008485161321310192689492533181326882186830423237780333611292953751649535257136620130036137431401022604672990921678027087932783322667019278094327551838480775027463881327420856708909,0.71870770553475831027078387779900808509558280847655714250169187380741883122927349635080142621307005854465633706866452287235053071996979081564257709768329793569346338390667438983845823369905255470294592,0.33700286612540761616842168184122916312923810899813573696847800290832160117102794231048022578040558321266090040970410443523269856130426049469610295163117170026998013785860589383982245743173354901125073,0.95696785856467976451495338101789475449652583375328431606233864940956958133951828030358015780127711274846695854656215027644865212837261244710991718123590866154673406436871745565526092253737574363222439,0.71870770553475831027078387779900808509558280847655714250169187380741883122927349635080142621307005854465633706866452287235053071996979081564257709768329793569346338390667438983845823369905255470294592,1.77281234411620912600250105258836882691700109717888519319185100808617426705676119313480355424980394352133563651641062039746301836534512644809872302771828934566893245991874069215275995894938316157199958,0.83127373822315477038481346696664932516554604319848924426507375838722726948710930553198579673531612195880180336387982116804147061471299779235121961916362946955552904313162868013985738509522868841925688,2.36052072284881199970662476460875359915004964046979172876042401248423768568019413325931991758066122421143875349956710770895058875539480162584994585747334223979545447370803095101281591515131422124563745,1.77281234411620912600250105258836882691700109717888519319185100808617426705676119313480355424980394352133563651641062039746301836534512644809872302771828934566893245991874069215275995894938316157199958
16,0.43243242852591611540088201907469679093522492304312591763101049797526789534214252052938349022362745697310669282594144193568444992320489180345942363969380472367839962478265968784190348303955974418789034,7.00000033425130539557782006330028339642559985719471656600916626076086064221541464394574562176818303463188961036249215662585240554346919781510470335688330124577511128399362845298268373544829723160298539,0.74151522652607749128843939068840541253287187412066831111845249270242117846275701269299483722325622660653183127809541569019921989509694565517550795499363183455762914387195060034552813842100640780884121,0.35492170521596256402443786214112821150467487511059665547824093102095851075551019012305536870732994501476446343517706116729319677364132794414164348528797064796502101357242041990117833940995236639181397,0.96510907482710081678242108579280759669003586309376245405383073761278715921962301223289177376726063124073535752125352449358618544056204142100244086014153796295285709570897992524848585695933257477644391,0.74151522652607749128843939068840541253287187412066831111845249270242117846275701269299483722325622660653183127809541569019921989509694565517550795499363183455762914387195060034552813842100640780884121,1.71475397683233122591945326891800182197099329866377251842047240831412656910267742350276079895404344348972437129720863879464314156912101108941657006592788776288805962087691302601480393423987522184845630,0.82075645072647863441025932487599349624161136192641418792348698955220428935312505899740327175353869393549453418840274851651607853431111015981238606675237811840587291958131074155273946503102338036586522,2.23181475569948114568915134336482037695758592936207787799245785894049675515006019081582189723790602606786864792245979155745699808716547320177513867462253506826107082594094700766503196322309809628560686,1.71475397683233122591945326891800182197099329866377251842047240831412656910267742350276079895404344348972437129720863879464314156912101108941657006592788776288805962087691302601480393423987522184845630
17,0.45945944544383590030724870465306351913038182578381503157825758916475988680965427518459644160702210284311499068250128687485574516214862793010730365911616527684906175595212126385797364090099542942830781,7.00000112866995516369796735382103945788863212168952538982688010290578138804989164981420886757094450554973799328558943600581550688095460143557902442945138186804983079068289899818746889962117573057663856,0.76247351049835462230316724654725509090184411407028744549006900407432925614953891256175244393629668204729928442626313538002519644448631971061141308303652111968631356982588331933644874527526824214748946,0.37235624608781430966531259713289287663338341309741563515484205723458395152259356820932366249892013940102137159524710706733790011371828473853892668732250777093702690084817338707670688067379892569818090,0.97171006153359535361981997943264968790604879399659038646497655846791957588954150738745458996778675708785025292977830657958672930790158841940029713484332486368032807513981275717290502173370081280020935,0.76247351049835462230316724654725509090184411407028744549006900407432925614953891256175244393629668204729928442626313538002519644448631971061141308303652111968631356982588331933644874527526824214748946,1.65950122053059199605308771064230526123806293929134429265551087007549086642655011405827366997222210525777072552670274788604963243745875480350303100558507701025356258957174403983001635332184743171116115,0.81042244267743747261604880284093238279402808307856035030523457000276305494996540440440514141628218786069483076894727586911376600558974743874908140177350652088313435339230731993653040070524184789936168,2.11489843373429292159827058397678043285821811850014111832010601360525859791991658922358600474051549663363521876018795122431771000575387318033248530786456004450797315658542922092012027108242076316882151,1.65950122053059199605308771064230526123806293929134429265551087007549086642655011405827366997222210525777072552670274788604963243745875480350303100558507701025356258957174403983001635332184743171116115
18,0.48648644385929036933727977366904955327525592314455216927153121939411527873627207922744702692272964860203642184069789298214162678165246732213915967952352404016036106958250733285301955987046596735809590,7.00000324203536654087374199411053379410511101280920936145020104492722682563707817905674232704605457875889721784160522294392790461496263031733403519916991621511381752059534905282275969167135880518658549,0.78173249860689244540515954344577876244402464498649085656603818564633311120647769486077271345608993718296650159102758823555479136435787316854553981415836807366906899538312687450549626428666697508325444,0.38931956982143606359010962642100369937485791417345803486959515054333619495355123031341304046387814420631659819003542279284667965949261986512014693946643364382456127093333027947548771914484006429150695,0.97706221406413442818417938226687200437390476767036329010881898429713650160181795384511671674814402137212523667118346228823823179557894869262242112055620822675447734237156545198820792768204967872530710,0.78173249860689244540515954344577876244402464498649085656603818564633311120647769486077271345608993718296650159102758823555479136435787316854553981415836807366906899538312687450549626428666697508325444,1.60689472126996822988336245717560942996008028050303592577455440190239869965031019794105004436868005016410362997660791412032724340212428212984691507942007449854169452861433587896482923969063148690110610,0.80026807475449714446715621141083247937707810391536076144621260498468785206023342754078396492159844506383818286684982561164392907277355412266525443537211926196285085174070109036515435226526848301109266,2.00840583822462373052601896539389024618258749070594005307774987772026745012907352226002111255998096063302248920749746779619609910288946016107460829135942567364020332082165176488943946353791017717738077,1.60689472126996822988336245717560942996008028050303592577455440190239869965031019794105004436868005016410362997660791412032724340212428212984691507942007449854169452861433587896482923969063148690110610
19,0.51351339938047518694609187016990667855557927023336769790273141120902263373042650029613672313237318400019036148108207997786286096242172911509523731422367648867192831296549067553713375987459163348750424,7.00000822358758929700990216688121756023564996072958846674067615721434623688046235347929905541655970390562358203180344307890558379905404842362240935453181150374675446162741933887641386539501204645774431,0.79942996850629370208974777285032593012730476290011743020113145412890210430805354915525217723383737498317245344234430007156271618465587958595572866917964482566578734971421742025555607364082585078681647,0.40582439547464341785971118630268167145393384583864521055999500686312945673142263988834115978288048376152101449947429698143764976296172663625377653428280289323477688120416321998806377336873878752491973,0.98140179932075581444900230891422266135743543542510051555843935353708741043956414951026484334491335792633020953578338052601639920685796425263748253071226172651985263827450898332859483807409600136672452,0.79942996850629370208974777285032593012730476290011743020113145412890210430805354915525217723383737498317245344234430007156271618465587958595572866917964482566578734971421742025555607364082585078681647,1.55678502152185444725142322236328598454768759023495459372633169960629537242983763920684538297427454192664747357663543962000264581053314024903367741241946603059120832054930178521948450201289014341904329,0.79028978788917202737097648430098057383727855034548520911619355764689488779906393077405855520263912233455574393755908687686919873614050100252622344964112577871147187075119031141777533713831805091529150,1.91115129713219063908080440183617777323435752583370985105290766769097059394394741941225266094004633395102003590354249009084487040349592153696289699848516096349374077540917804729066587872928960043247206,1.55678502152185444725142322236328598454768759023495459372633169960629537242983763920684538297427454192664747357663543962000264581053314024903367741241946603059120832054930178521948450201289014341904329
20,0.54054026459138731406602726389492727877330501835352476898484015432303834803574850948421681837555253440143888076758413532534511887682786550664572605961989795632323516167130242177109271201335698716418946,7.00001888872918116050310485064485470929931174986387019941710592401695506777628400039382778093394561091017843301656417232379811795211248445793883051956174464746825130623843832294190711853996669148307286,0.81569251551873093766707200615342993909582922317336861755131800596238861216695749143592007121197723165846510301434981391721071970974370294394026482165153274219029853863709396011316207873706061907312800,0.42188308397647277030269168015910475161200489944741430461799726294913068979482991206684808660127105352612470423402828492810464067778901675099425541712413596777778796702101067707071593527138970489414843,0.98492038552587644301345930977464309685343818241091598423908029792627513121013563358797016144983424072161288723553625191181045410770568063202308385017336082949165094667312476982108819979986064463817091,0.81569251551873093766707200615342993909582922317336861755131800596238861216695749143592007121197723165846510301434981391721071970974370294394026482165153274219029853863709396011316207873706061907312800,1.50903192407940327132756299856905500961693316345150115056314255374270556030560820705403471601397947726978696610904122355918913055157032612975491645557061737957764907793264362008560878596027211709790865,0.78048410379824059227939354482193174776918301710152241286337159550469414912349994368395597579526261455377038708853205673661350156605721766527264213801648825310029565816201752073826303086255147564971574,1.82210364341759277969865870590357672750111874063084428330851432650647886904816042428508865406406731743500423595450327940521450470789257060185316532204647982215319152272368539113998761303814233662423999,1.50903192407940327132756299856905500961693316345150115056314255374270556030560820705403471601397947726978696610904122355918913055157032612975491645557061737957764907793264362008560878596027211709790865
21,0.56756695405810093929998915167854642531098282107863724603310741481336745676732523550546615416338513554618713594017220311502357751361983164354908315525494503311501886907974076802684027932839679616469649,7.00003999501750928605388251491022873302730781939702602181140918273141085515780638167573556202952631096812523062280438540363136103582765107817466973422552673227334413461862620896707269683496464395202586,0.83063645309068459259631920676036363024070463948442610561088148382418338120734751624416212427720920593663687382678392636738619640883045782260627046375572946730036339148242214675727235681712574637541371,0.43750763956587461148082324769240221818478991080997309939137023049475815236172845575559177991214180210776450045064696554335735760942608444388405482576015818318418254277688792231651904998499938347226389,0.98777329877793034453753627262152389804064968599458813739560698724108086069954425596663161838127833260896301304620660765302020160117661619540251598900639697521871920633874462195156457302329219840412203,0.83063645309068459259631920676036363024070463948442610561088148382418338120734751624416212427720920593663687382678392636738619640883045782260627046375572946730036339148242214675727235681712574637541371,1.46350390407975310186943041435506330749148140882121878693173322177557561565785110312202564031923699858979694464594886353513602560023691371880916838024148589018575788743599529163771841810791402073150087,0.77084762676490788135035543649854654120716248703491294279181053154323817426111294477794616918869719167757622964482043918865276230429111897806255180281814493153899357208171639989908592139552439848042585,1.74036436003780012268846008610235817326811682341545264518970562478665070435532739949118287645355016821983389750899485441704499925080943190661272310663935007700108916832439853826665327099194209443319808,1.46350390407975310186943041435506330749148140882121878693173322177557561565785110312202564031923699858979694464594886353513602560023691371880916838024148589018575788743599529163771841810791402073150087
22,0.59459332327176025962079427061902618276462009190982538974527346838777375663437331272259209308221734497884422914625037154771988831578489464105116144508330026523927926248112665500170995203140042710421735,7.00007911112188674000900133608010569712068138582378245565803420736939617303663335066853255576540061906487513452229540084967216290692907057686962480106071176500019263308761398675958044689725590848048119,0.84436863949254159507692105557631863989766026178909566366636892919784434400660840075865672164979150604396885305449786342204709173358378426024158581858597457968099173375776031454426782840755009417004228,0.45270970860226780923637527242958567446400889561353384397376975352445495587197358686140470075026331252589778859826955173601790198438042216401849435071276584487740733986273050993049724338023042346682429,0.99008647966507096971276326148088330094384098132284719984225758098996771687124962416947887247684206751164642869429869549330844127873744578994486726777957644232124192019545292712677350185268706784974128,0.84436863949254159507692105557631863989766026178909566366636892919784434400660840075865672164979150604396885305449786342204709173358378426024158581858597457968099173375776031454426782840755009417004228,1.42007756637156342059717221735742351390652552685535531960987309307813992877863250404459552042076072189008792490983639753615112115514634952988477412980578996567397928470490171485292629701488481006892465,0.76137704693894752210484077049488484241852188400992672389468592119369490822552473460862972637010879388624904380093098413825639166633905296754434495454127243390701648870345504787658340390222322370317502,1.66514900338453623073341315976026466537909872571188302625119290111826463609195277407579459578198866351517116026856789229273991867919216165631568656687511913734371676469317966569575080170891008457291519,1.42007756637156342059717221735742351390652552685535531960987309307813992877863250404459552042076072189008792490983639753615112115514634952988477412980578996567397928470490171485292629701488481006892465
23,0.62161914051965242883724837222392626082963011774275194789707138171535776568671246915870864138283263116269645354126425513096667043819992709918839482537349698262029282370116833712285033685765468550190332,7.00014768009360746308821217654919021324201513742942616448865263514412191934054075021629370434665325941083523763159882133310495020840100647712522630638947416805679661824318927047090377222058682172072132,0.85698723730184288360421304992632029234584629974163833122087820600762752890399325578197604521705076033623272125070718453700138733791716384720692072319699296468448078637392391304723515954586217138432049,0.46750057575352700518274123712869274112195830071803633776907871842911323365761244581690846933406863927902079757515023369778803871226783322993487017009942843502949194220214917575177984622923717400916579,0.99196204262157911214535733443321596413959742195135547403981280802509711715724934287605000677632535797207240958936831073741881223588913500833602173131617787048998547370168376854527344795120487489930093,0.85698723730184288360421304992632029234584629974163833122087820600762752890399325578197604521705076033623272125070718453700138733791716384720692072319699296468448078637392391304723515954586217138432049,1.37863714522276573176937976976057093689845690360720331193188718304480895834982631692339924220159475634619441338957319638848824145335438551429011404971858903144699157716277466565880259074112858333492194,0.75206914536562121806600510350303882796262354691787296806048775684596792139732704552083962799601028867777884301293377355282156127189726607946964644907525609278685933529018138343861847591569502534059178,1.59577139434981463280309174004242127137205411204847139825027739412361536632513171631741999472399631672870556949828520374488513863350106000762918453651203336685626322713507726453365690555657386335708580,1.37863714522276573176937976976057093689845690360720331193188718304480895834982631692339924220159475634619441338957319638848824145335438551429011404971858903144699157716277466565880259074112858333492194
